Time(us)	TipPos(nm)	CosRef(nm)	Force(nN)	SamplePos(nm)
905.3025000752	12.7536416827	8.7487386212	0.0000000000	-0.2096692065
905.3043334085	12.7676461290	8.7627306507	0.0000000000	-0.2079285665
905.3061667418	12.7812340971	8.7763040960	0.0000000000	-0.2062023769
905.3080000752	12.7944048715	8.7894583086	0.0000000000	-0.2044905179
905.3098334085	12.8071577474	8.8021926603	0.0000000000	-0.2027928705
905.3116667418	12.8194920319	8.8145065428	0.0000000000	-0.2011093167
905.3135000752	12.8314070443	8.8263993678	0.0000000000	-0.1994397395
905.3153334085	12.8429021176	8.8378705671	0.0000000000	-0.1977840228
905.3171667418	12.8539765993	8.8489195930	0.0000000000	-0.1961420516
905.3190000752	12.8646298527	8.8595459175	0.0000000000	-0.1945137118
905.3208334085	12.8748612579	8.8697490331	0.0000000000	-0.1928988902
905.3226667418	12.8846702128	8.8795284523	0.0000000000	-0.1912974747
905.3245000752	12.8940561347	8.8888837080	0.0000000000	-0.1897093538
905.3263334085	12.9030184612	8.8978143534	0.0000000000	-0.1881344172
905.3281667418	12.9115566515	8.9063199617	0.0000000000	-0.1865725555
905.3300000752	12.9196701873	8.9144001268	0.0000000000	-0.1850236601
905.3318334085	12.9273585739	8.9220544627	0.0000000000	-0.1834876234
905.3336667418	12.9346213414	8.9292826036	0.0000000000	-0.1819643387
905.3355000752	12.9414580455	8.9360842043	0.0000000000	-0.1804537000
905.3373334085	12.9478682681	8.9424589400	0.0000000000	-0.1789556023
905.3391667418	12.9538516183	8.9484065061	0.0000000000	-0.1774699417
905.3410000752	12.9594077329	8.9539266184	0.0000000000	-0.1759966147
905.3428334085	12.9645362768	8.9590190134	0.0000000000	-0.1745355191
905.3446667418	12.9692369433	8.9636834478	0.0000000000	-0.1730865533
905.3465000752	12.9735094546	8.9679196986	0.0000000000	-0.1716496165
905.3483334085	12.9773535615	8.9717275637	0.0000000000	-0.1702246090
905.3501667418	12.9807690437	8.9751068610	0.0000000000	-0.1688114317
905.3520000752	12.9837557094	8.9780574292	0.0000000000	-0.1674099863
905.3538334085	12.9863133951	8.9805791273	0.0000000000	-0.1660201755
905.3556667418	12.9884419652	8.9826718348	0.0000000000	-0.1646419027
905.3575000752	12.9901413112	8.9843354519	0.0000000000	-0.1632750720
905.3593334085	12.9914113516	8.9855698989	0.0000000000	-0.1619195886
905.3611667418	12.9922520308	8.9863751170	0.0000000000	-0.1605753582
905.3630000752	12.9926633183	8.9867510677	0.0000000000	-0.1592422874
905.3648334085	12.9926452079	8.9866977330	0.0000000000	-0.1579202835
905.3666667418	12.9921977168	8.9862151155	0.0000000000	-0.1566092547
905.3685000752	12.9913208847	8.9853032383	0.0000000000	-0.1553091098
905.3703334085	12.9900147727	8.9839621448	0.0000000000	-0.1540197586
905.3721667419	12.9882794624	8.9821918991	0.0000000000	-0.1527411113
905.3740000752	12.9861150550	8.9799925859	0.0000000000	-0.1514730791
905.3758334085	12.9835216700	8.9773643102	0.0000000000	-0.1502155740
905.3776667419	12.9804994449	8.9743071974	0.0000000000	-0.1489685084
905.3795000752	12.9770485336	8.9708213938	0.0000000000	-0.1477317958
905.3813334085	12.9731691064	8.9669070657	0.0000000000	-0.1465053501
905.3831667419	12.9688613488	8.9625644001	0.0000000000	-0.1452890863
905.3850000752	12.9641254609	8.9577936045	0.0000000000	-0.1440829196
905.3868334085	12.9589616572	8.9525949069	0.0000000000	-0.1428867664
905.3886667419	12.9533701660	8.9469685554	0.0000000000	-0.1417005434
905.3905000752	12.9473512289	8.9409148189	0.0000000000	-0.1405241683
905.3923334085	12.9409051013	8.9344339866	0.0000000000	-0.1393575592
905.3941667419	12.9340320518	8.9275263681	0.0000000000	-0.1382006351
905.3960000752	12.9267323624	8.9201922933	0.0000000000	-0.1370533157
905.3978334085	12.9190063289	8.9124321125	0.0000000000	-0.1359155211
905.3996667419	12.9108542612	8.9042461964	0.0000000000	-0.1347871723
905.4015000752	12.9022764836	8.8956349362	0.0000000000	-0.1336681908
905.4033334085	12.8932733356	8.8865987430	0.0000000000	-0.1325584990
905.4051667419	12.8838451726	8.8771380487	0.0000000000	-0.1314580196
905.4070000752	12.8739923663	8.8672533050	0.0000000000	-0.1303666763
905.4088334085	12.8637153060	8.8569449842	0.0000000000	-0.1292843931
905.4106667419	12.8530143994	8.8462135788	0.0000000000	-0.1282110948
905.4125000752	12.8418900735	8.8350596012	0.0000000000	-0.1271467069
905.4143334085	12.8303427756	8.8234835844	0.0000000000	-0.1260911554
905.4161667419	12.8183729744	8.8114860812	0.0000000000	-0.1250443669
905.4180000752	12.8059811614	8.7990676649	0.0000000000	-0.1240062686
905.4198334085	12.7931678512	8.7862289286	0.0000000000	-0.1229767885
905.4216667419	12.7799335833	8.7729704856	0.0000000000	-0.1219558550
905.4235000752	12.7662789226	8.7592929692	0.0000000000	-0.1209433971
905.4253334085	12.7522044608	8.7451970329	0.0000000000	-0.1199393444
905.4271667419	12.7377108167	8.7306833499	0.0000000000	-0.1189436272
905.4290000752	12.7227986374	8.7157526136	0.0000000000	-0.1179561764
905.4308334085	12.7074685992	8.7004055371	0.0000000000	-0.1169769231
905.4326667419	12.6917214077	8.6846428536	0.0000000000	-0.1160057995
905.4345000752	12.6755577984	8.6684653160	0.0000000000	-0.1150427380
905.4363334085	12.6589785374	8.6518736972	0.0000000000	-0.1140876717
905.4381667419	12.6419844215	8.6348687896	0.0000000000	-0.1131405342
905.4400000752	12.6245762781	8.6174514057	0.0000000000	-0.1122012596
905.4418334085	12.6067549653	8.5996223773	0.0000000000	-0.1112697828
905.4436667419	12.5885213719	8.5813825562	0.0000000000	-0.1103460390
905.4455000752	12.5698764169	8.5627328136	0.0000000000	-0.1094299639
905.4473334085	12.5508210492	8.5436740405	0.0000000000	-0.1085214939
905.4491667419	12.5313562468	8.5242071472	0.0000000000	-0.1076205659
905.4510000752	12.5114830166	8.5043330637	0.0000000000	-0.1067271172
905.4528334085	12.4912023930	8.4840527392	0.0000000000	-0.1058410859
905.4546667419	12.4705154377	8.4633671427	0.0000000000	-0.1049624102
905.4565000752	12.4494232380	8.4422772621	0.0000000000	-0.1040910291
905.4583334085	12.4279269065	8.4207841049	0.0000000000	-0.1032268821
905.4601667419	12.4060275792	8.3988886979	0.0000000000	-0.1023699091
905.4620000752	12.3837264149	8.3765920870	0.0000000000	-0.1015200506
905.4638334085	12.3610245941	8.3538953371	0.0000000000	-0.1006772475
905.4656667419	12.3379233170	8.3307995326	0.0000000000	-0.0998414411
905.4675000752	12.3144238033	8.3073057767	0.0000000000	-0.0990125735
905.4693334085	12.2905272902	8.2834151916	0.0000000000	-0.0981905870
905.4711667419	12.2662350316	8.2591289185	0.0000000000	-0.0973754246
905.4730000752	12.2415482971	8.2344481177	0.0000000000	-0.0965670294
905.4748334085	12.2164683705	8.2093739680	0.0000000000	-0.0957653455
905.4766667419	12.1909965492	8.1839076672	0.0000000000	-0.0949703170
905.4785000752	12.1651341433	8.1580504319	0.0000000000	-0.0941818887
905.4803334085	12.1388824743	8.1318034971	0.0000000000	-0.0934000058
905.4821667419	12.1122428752	8.1051681166	0.0000000000	-0.0926246139
905.4840000752	12.0852166892	8.0781455629	0.0000000000	-0.0918556593
905.4858334085	12.0578052697	8.0507371267	0.0000000000	-0.0910930883
905.4876667419	12.0300099797	8.0229441173	0.0000000000	-0.0903368482
905.4895000752	12.0018321918	7.9947678623	0.0000000000	-0.0895868862
905.4913334085	11.9732732880	7.9662097077	0.0000000000	-0.0888431502
905.4931667419	11.9443346597	7.9372710176	0.0000000000	-0.0881055887
905.4950000752	11.9150177081	7.9079531745	0.0000000000	-0.0873741502
905.4968334085	11.8853238443	7.8782575788	0.0000000000	-0.0866487841
905.4986667419	11.8552544899	7.8481856489	0.0000000000	-0.0859294398
905.5005000752	11.8248110772	7.8177388215	0.0000000000	-0.0852160674
905.5023334085	11.7939950503	7.7869185509	0.0000000000	-0.0845086173
905.5041667419	11.7628078652	7.7557263094	0.0000000000	-0.0838070403
905.5060000752	11.7312509913	7.7241635869	0.0000000000	-0.0831112877
905.5078334085	11.6993259114	7.6922318912	0.0000000000	-0.0824213112
905.5096667419	11.6670341232	7.6599327477	0.0000000000	-0.0817370627
905.5115000752	11.6343771401	7.6272676991	0.0000000000	-0.0810584948
905.5133334085	11.6013564918	7.5942383060	0.0000000000	-0.0803855602
905.5151667419	11.5679737255	7.5608461459	0.0000000000	-0.0797182122
905.5170000752	11.5342304067	7.5270928142	0.0000000000	-0.0790564044
905.5188334085	11.5001281200	7.4929799230	0.0000000000	-0.0784000908
905.5206667419	11.4656684699	7.4585091019	0.0000000000	-0.0777492258
905.5225000752	11.4308530818	7.4236819976	0.0000000000	-0.0771037643
905.5243334085	11.3956836022	7.3885002737	0.0000000000	-0.0764636612
905.5261667419	11.3601616996	7.3529656108	0.0000000000	-0.0758288722
905.5280000752	11.3242890650	7.3170797063	0.0000000000	-0.0751993531
905.5298334085	11.2880674121	7.2808442744	0.0000000000	-0.0745750601
905.5316667419	11.2514984776	7.2442610461	0.0000000000	-0.0739559500
905.5335000752	11.2145840213	7.2073317690	0.0000000000	-0.0733419795
905.5353334085	11.1773258264	7.1700582070	0.0000000000	-0.0727331062
905.5371667419	11.1397256988	7.1324421406	0.0000000000	-0.0721292877
905.5390000752	11.1017854675	7.0944853668	0.0000000000	-0.0715304819
905.5408334085	11.0635069838	7.0561896987	0.0000000000	-0.0709366473
905.5426667419	11.0248921208	7.0175569657	0.0000000000	-0.0703477427
905.5445000752	10.9859427731	6.9785890130	0.0000000000	-0.0697637270
905.5463334085	10.9466608558	6.9392877023	0.0000000000	-0.0691845598
905.5481667419	10.9070483040	6.8996549109	0.0000000000	-0.0686102007
905.5500000752	10.8671070714	6.8596925320	0.0000000000	-0.0680406098
905.5518334085	10.8268391297	6.8194024745	0.0000000000	-0.0674757476
905.5536667419	10.7862464676	6.7787866630	0.0000000000	-0.0669155748
905.5555000752	10.7453310894	6.7378470378	0.0000000000	-0.0663600524
905.5573334085	10.7040950140	6.6965855544	0.0000000000	-0.0658091420
905.5591667419	10.6625402740	6.6550041838	0.0000000000	-0.0652628050
905.5610000752	10.6206689140	6.6131049124	0.0000000000	-0.0647210037
905.5628334085	10.5784829902	6.5708897416	0.0000000000	-0.0641837003
905.5646667419	10.5359845684	6.5283606879	0.0000000000	-0.0636508576
905.5665000752	10.4931757239	6.4855197830	0.0000000000	-0.0631224384
905.5683334085	10.4500585395	6.4423690732	0.0000000000	-0.0625984060
905.5701667419	10.4066351053	6.3989106199	0.0000000000	-0.0620787241
905.5720000752	10.3629075177	6.3551464990	0.0000000000	-0.0615633565
905.5738334085	10.3188778782	6.3110788010	0.0000000000	-0.0610522674
905.5756667419	10.2745482933	6.2667096311	0.0000000000	-0.0605454213
905.5775000752	10.2299208737	6.2220411086	0.0000000000	-0.0600427830
905.5793334085	10.1849977337	6.1770753673	0.0000000000	-0.0595443174
905.5811667419	10.1397809914	6.1318145551	0.0000000000	-0.0590499901
905.5830000752	10.0942727680	6.0862608342	0.0000000000	-0.0585597666
905.5848334085	10.0484751883	6.0404163806	0.0000000000	-0.0580736128
905.5866667419	10.0023903802	5.9942833841	0.0000000000	-0.0575914950
905.5885000752	9.9560204755	5.9478640486	0.0000000000	-0.0571133796
905.5903334085	9.9093676101	5.9011605913	0.0000000000	-0.0566392335
905.5921667419	9.8624339242	5.8541752433	0.0000000000	-0.0561690237
905.5940000752	9.8152215631	5.8069102490	0.0000000000	-0.0557027175
905.5958334085	9.7677326782	5.7593678662	0.0000000000	-0.0552402825
905.5976667419	9.7199694272	5.7115503659	0.0000000000	-0.0547816866
905.5995000752	9.6719339754	5.6634600322	0.0000000000	-0.0543268978
905.6013334085	9.6236284965	5.6150991625	0.0000000000	-0.0538758846
905.6031667419	9.5750551736	5.5664700668	0.0000000000	-0.0534286157
905.6050000752	9.5262162002	5.5175750681	0.0000000000	-0.0529850599
905.6068334085	9.4771137813	5.4684165021	0.0000000000	-0.0525451865
905.6086667419	9.4277501345	5.4189967169	0.0000000000	-0.0521089648
905.6105000752	9.3781274908	5.3693180733	0.0000000000	-0.0516763645
905.6123334085	9.3282480961	5.3193829444	0.0000000000	-0.0512473556
905.6141667419	9.2781142116	5.2691937155	0.0000000000	-0.0508219083
905.6160000752	9.2277281152	5.2187527841	0.0000000000	-0.0503999930
905.6178334085	9.1770921020	5.1680625597	0.0000000000	-0.0499815804
905.6196667419	9.1262084853	5.1171254637	0.0000000000	-0.0495666413
905.6215000752	9.0750795973	5.0659439293	0.0000000000	-0.0491551470
905.6233334085	9.0237077895	5.0145204014	0.0000000000	-0.0487470689
905.6251667419	8.9720954332	4.9628573363	0.0000000000	-0.0483423786
905.6270000752	8.9202449199	4.9109572021	0.0000000000	-0.0479410479
905.6288334085	8.8681586617	4.8588224778	0.0000000000	-0.0475430490
905.6306667419	8.8158390907	4.8064556539	0.0000000000	-0.0471483543
905.6325000752	8.7632886599	4.7538592319	0.0000000000	-0.0467569362
905.6343334085	8.7105098423	4.7010357242	0.0000000000	-0.0463687676
905.6361667419	8.6575051309	4.6479876542	0.0000000000	-0.0459838216
905.6380000752	8.6042770380	4.5947175559	0.0000000000	-0.0456020713
905.6398334086	8.5508280952	4.5412279740	0.0000000000	-0.0452234902
905.6416667419	8.4971608520	4.4875214635	0.0000000000	-0.0448480521
905.6435000752	8.4432778758	4.4336005899	0.0000000000	-0.0444757307
905.6453334086	8.3891817504	4.3794679291	0.0000000000	-0.0441065004
905.6471667419	8.3348750752	4.3251260667	0.0000000000	-0.0437403353
905.6490000752	8.2803604648	4.2705775988	0.0000000000	-0.0433772101
905.6508334086	8.2256405470	4.2158251309	0.0000000000	-0.0430170994
905.6526667419	8.1707179624	4.1608712786	0.0000000000	-0.0426599784
905.6545000752	8.1155953631	4.1057186668	0.0000000000	-0.0423058221
905.6563334086	8.0602754114	4.0503699303	0.0000000000	-0.0419546060
905.6581667419	8.0047607791	3.9948277128	0.0000000000	-0.0416063056
905.6600000752	7.9490541459	3.9390946677	0.0000000000	-0.0412608967
905.6618334086	7.8931581988	3.8831734571	0.0000000000	-0.0409183554
905.6636667419	7.8370756308	3.8270667524	0.0000000000	-0.0405786578
905.6655000752	7.7808091404	3.7707772337	0.0000000000	-0.0402417803
905.6673334086	7.7243614302	3.7143075900	0.0000000000	-0.0399076995
905.6691667419	7.6677352066	3.6576605185	0.0000000000	-0.0395763922
905.6710000752	7.6109331788	3.6008387255	0.0000000000	-0.0392478353
905.6728334086	7.5539580587	3.5438449250	0.0000000000	-0.0389220061
905.6746667419	7.4968125602	3.4866818397	0.0000000000	-0.0385988819
905.6765000752	7.4394993988	3.4293522002	0.0000000000	-0.0382784401
905.6783334086	7.3820212916	3.3718587450	0.0000000000	-0.0379606587
905.6801667419	7.3243809573	3.3142042204	0.0000000000	-0.0376455154
905.6820000752	7.2665811162	3.2563913807	0.0000000000	-0.0373329884
905.6838334086	7.2086244902	3.1984229874	0.0000000000	-0.0370230559
905.6856667419	7.1505138034	3.1403018096	0.0000000000	-0.0367156964
905.6875000752	7.0922517826	3.0820306237	0.0000000000	-0.0364108886
905.6893334086	7.0338411572	3.0236122133	0.0000000000	-0.0361086113
905.6911667419	6.9752846607	2.9650493688	0.0000000000	-0.0358088434
905.6930000752	6.9165850308	2.9063448877	0.0000000000	-0.0355115641
905.6948334086	6.8577450100	2.8475015744	0.0000000000	-0.0352167528
905.6966667419	6.7987673472	2.7885222396	0.0000000000	-0.0349243890
905.6985000752	6.7396547979	2.7294097008	0.0000000000	-0.0346344523
905.7003334086	6.6804101251	2.6701667816	0.0000000000	-0.0343469227
905.7021667419	6.6210361007	2.6107963120	0.0000000000	-0.0340617801
905.7040000752	6.5615355059	2.5513011281	0.0000000000	-0.0337790046
905.7058334086	6.5019111321	2.4916840719	0.0000000000	-0.0334985768
905.7076667419	6.4421657821	2.4319479912	0.0000000000	-0.0332204770
905.7095000752	6.3823022707	2.3720957395	0.0000000000	-0.0329446859
905.7113334086	6.3223234252	2.3121301759	0.0000000000	-0.0326711844
905.7131667419	6.2622320862	2.2520541648	0.0000000000	-0.0323999535
905.7150000752	6.2020311083	2.1918705761	0.0000000000	-0.0321309743
905.7168334086	6.1417233605	2.1315822845	0.0000000000	-0.0318642281
905.7186667419	6.0813117262	2.0711921701	0.0000000000	-0.0315996964
905.7205000752	6.0207991040	2.0107031175	0.0000000000	-0.0313373608
905.7223334086	5.9601884071	1.9501180162	0.0000000000	-0.0310772031
905.7241667419	5.8994825640	1.8894397604	0.0000000000	-0.0308192051
905.7260000752	5.8386845177	1.8286712484	0.0000000000	-0.0305633490
905.7278334086	5.7777972258	1.7678153833	0.0000000000	-0.0303096170
905.7296667419	5.7168236601	1.7068750719	0.0000000000	-0.0300579914
905.7315000752	5.6557668055	1.6458532253	0.0000000000	-0.0298084548
905.7333334086	5.5946296600	1.5847527584	0.0000000000	-0.0295609898
905.7351667419	5.5334152335	1.5235765900	0.0000000000	-0.0293155792
905.7370000752	5.4721265471	1.4623276423	0.0000000000	-0.0290722060
905.7388334086	5.4107666319	1.4010088411	0.0000000000	-0.0288308532
905.7406667419	5.3493385281	1.3396231156	0.0000000000	-0.0285915041
905.7425000752	5.2878452837	1.2781733980	0.0000000000	-0.0283541420
905.7443334086	5.2262899533	1.2166626237	0.0000000000	-0.0281187505
905.7461667419	5.1646755970	1.1550937311	0.0000000000	-0.0278853132
905.7480000752	5.1030052789	1.0934696611	0.0000000000	-0.0276538138
905.7498334086	5.0412820658	1.0317933575	0.0000000000	-0.0274242363
905.7516667419	4.9795090263	0.9700677665	0.0000000000	-0.0271965647
905.7535000752	4.9176892288	0.9082958366	0.0000000000	-0.0269707831
905.7553334086	4.8558257409	0.8464805186	0.0000000000	-0.0267468760
905.7571667419	4.7939216278	0.7846247653	0.0000000000	-0.0265248278
905.7590000752	4.7319799514	0.7227315316	0.0000000000	-0.0263046229
905.7608334086	4.6700037691	0.6608037739	0.0000000000	-0.0260862462
905.7626667419	4.6079961329	0.5988444504	0.0000000000	-0.0258696823
905.7645000752	4.5459600883	0.5368565210	0.0000000000	-0.0256549164
905.7663334086	4.4838986742	0.4748429466	0.0000000000	-0.0254419334
905.7681667419	4.4218149212	0.4128066896	0.0000000000	-0.0252307186
905.7700000752	4.3597118521	0.3507507133	0.0000000000	-0.0250212572
905.7718334086	4.2975924809	0.2886779821	0.0000000000	-0.0248135347
905.7736667419	4.2354598126	0.2265914612	0.0000000000	-0.0246075367
905.7755000752	4.1733168434	0.1644941163	0.0000000000	-0.0244032489
905.7773334086	4.1111665604	0.1023889137	0.0000000000	-0.0242006571
905.7791667419	4.0490119415	0.0402788202	0.0000000000	-0.0239997471
905.7810000752	3.9868559564	-0.0218331975	0.0000000000	-0.0238005051
905.7828334086	3.9247015660	-0.0839441722	0.0000000000	-0.0236029171
905.7846667419	3.8625517238	-0.1460511369	0.0000000000	-0.0234069695
905.7865000752	3.8004093757	-0.2081511251	0.0000000000	-0.0232126486
905.7883334086	3.7382774610	-0.2702411701	0.0000000000	-0.0230199409
905.7901667419	3.6761589131	-0.3323183060	0.0000000000	-0.0228288330
905.7920000752	3.6140566603	-0.3943795675	0.0000000000	-0.0226393117
905.7938334086	3.5519736265	-0.4564219901	0.0000000000	-0.0224513638
905.7956667419	3.4899127320	-0.5184426099	0.0000000000	-0.0222649762
905.7975000752	3.4278768946	-0.5804384644	0.0000000000	-0.0220801359
905.7993334086	3.3658690303	-0.6424065921	0.0000000000	-0.0218968302
905.8011667419	3.3038920541	-0.7043440329	0.0000000000	-0.0217150462
905.8030000752	3.2419488810	-0.7662478282	0.0000000000	-0.0215347714
